timestamp,right_torque_Nm,left_torque_Nm
1781174227.7791238,-0.0073260073260073,0.0
1781174227.7893527,-0.0073260073260073,0.0
1781174227.7996185,-0.0073260073260073,0.0
1781174227.8098814,-0.0073260073260073,0.0
1781174227.820112,-0.0073260073260073,0.0
1781174227.8303578,-0.0073260073260073,0.0
1781174227.8405666,-0.0073260073260073,0.0
1781174227.850785,-0.0073260073260073,0.0
1781174227.8610115,-0.0073260073260073,0.0
1781174227.8712778,-0.0073260073260073,0.0
1781174227.8814845,-0.0073260073260073,0.0
1781174227.8917153,-0.0073260073260073,0.0
1781174227.904307,-0.0073260073260073,0.0
1781174227.9144783,-0.0073260073260073,0.0
1781174227.9246814,-0.0073260073260073,0.0
1781174227.93507,-0.0073260073260073,0.0
1781174227.9453862,-0.0073260073260073,0.0
1781174227.9556746,-0.0073260073260073,0.0
1781174227.9659705,-0.0073260073260073,0.0
1781174227.9762902,-0.0073260073260073,0.0
1781174227.9863892,-0.0073260073260073,0.0
1781174227.9964852,-0.0073260073260073,0.0
1781174228.0065897,-0.0073260073260073,0.0
1781174228.0167336,-0.0073260073260073,0.0
1781174228.026839,-0.0073260073260073,0.0
1781174228.0369446,-0.0073260073260073,0.0
1781174228.0482738,-0.0073260073260073,0.0
1781174228.058453,-0.0073260073260073,0.0
1781174228.0686915,-0.0073260073260073,0.0
1781174228.0788648,-0.0073260073260073,0.0
1781174228.0891445,-0.0073260073260073,0.0
1781174228.0992656,-0.0073260073260073,0.0
1781174228.1093628,-0.0073260073260073,0.0
1781174228.1194663,-0.0073260073260073,0.0
1781174228.1295614,-0.0073260073260073,0.0
1781174228.1396663,-0.0073260073260073,0.0
1781174228.1497746,-0.0073260073260073,0.0
1781174228.1599836,-0.0073260073260073,0.0
1781174228.1701777,-0.0073260073260073,0.0
1781174228.1802619,-0.0073260073260073,0.0
1781174228.1903927,-0.0073260073260073,0.0
1781174228.2005064,-0.0073260073260073,0.0
1781174228.2106144,-0.0073260073260073,0.0
1781174228.2207131,-0.0073260073260073,0.0
1781174228.2308311,-0.0073260073260073,0.0
1781174228.2409763,-0.0073260073260073,0.0
1781174228.2510989,-0.0073260073260073,0.0
1781174228.261243,-0.0073260073260073,0.0
1781174228.2713487,-0.0073260073260073,0.0
1781174228.2814474,-0.0073260073260073,0.0
1781174228.291551,-0.0073260073260073,0.0
1781174228.3017447,-0.0073260073260073,0.0
1781174228.3118508,-0.0073260073260073,0.0
1781174228.3219485,-0.0073260073260073,0.0
1781174228.3320782,-0.0073260073260073,0.0
1781174228.3421934,-0.0073260073260073,0.0
1781174228.352383,-0.0073260073260073,0.0
1781174228.3625705,-0.0073260073260073,0.0
1781174228.3726795,-0.0073260073260073,0.0
1781174228.382803,-0.0073260073260073,0.0
1781174228.392916,-0.0073260073260073,0.0
1781174228.4030232,-0.0073260073260073,0.0
1781174228.4131296,-0.0073260073260073,0.0
1781174228.423271,-0.0073260073260073,0.0
1781174228.4334006,-0.0073260073260073,0.0
1781174228.4436228,-0.0073260073260073,0.0
1781174228.4537303,-0.0073260073260073,0.0
1781174228.463893,-0.0073260073260073,0.0
1781174228.4740062,-0.0073260073260073,0.0
1781174228.4841518,-0.0073260073260073,0.0
1781174228.4942849,-0.0073260073260073,0.0
1781174228.5044074,-0.0073260073260073,0.0
1781174228.514503,-0.0073260073260073,0.0
1781174228.5246763,-0.0073260073260073,0.0
1781174228.534774,-0.0073260073260073,0.0
1781174228.5448818,-0.0073260073260073,0.0
1781174228.5550857,-0.0073260073260073,0.0
1781174228.56523,-0.0073260073260073,0.0
1781174228.5753448,-0.0073260073260073,0.0
1781174228.5855095,-0.0073260073260073,0.0
1781174228.595761,-0.0073260073260073,0.0
1781174228.6058567,-0.0073260073260073,0.0
1781174228.6159637,-0.0073260073260073,0.0
1781174228.6260633,-0.0073260073260073,0.0
1781174228.6361752,-0.0073260073260073,0.0
1781174228.6463664,-0.0073260073260073,0.0
1781174228.6565716,-0.0073260073260073,0.0
1781174228.6667955,-0.0073260073260073,0.0
1781174228.6769006,-0.0073260073260073,0.0
1781174228.687037,-0.0073260073260073,0.0
1781174228.6971362,-0.0073260073260073,0.0
1781174228.7072468,-0.0073260073260073,0.0
1781174228.7173455,-0.0073260073260073,0.0
1781174228.7274914,-0.0073260073260073,0.0
1781174228.737618,-0.0073260073260073,0.0
1781174228.7477436,-0.0073260073260073,0.0
1781174228.7578676,-0.0073260073260073,0.0
1781174228.767973,-0.0073260073260073,0.0
1781174228.7781165,-0.0073260073260073,0.0
1781174228.788239,-0.0073260073260073,0.0
1781174228.798379,-0.0073260073260073,0.0
1781174228.8084836,-0.0073260073260073,0.0
1781174228.818663,-0.0073260073260073,0.0
1781174228.8287623,-0.0073260073260073,0.0
1781174228.838947,-0.0073260073260073,0.0
1781174228.8490884,-0.0073260073260073,0.0
1781174228.8592,-0.0073260073260073,0.0
1781174228.869253,-0.0073260073260073,0.0
1781174228.8793592,-0.0073260073260073,0.0
1781174228.8894935,-0.0073260073260073,0.0
1781174228.8996022,-0.0073260073260073,0.0
1781174228.9097092,-0.0073260073260073,0.0
1781174228.9198377,-0.0073260073260073,0.0
1781174228.929943,-0.0073260073260073,0.0
1781174228.9401674,-0.0073260073260073,0.0
1781174228.950415,-0.0073260073260073,0.0
1781174228.960552,-0.0073260073260073,0.0
1781174228.970714,-0.0073260073260073,0.0
1781174228.9808774,-0.0073260073260073,0.0
1781174228.9910293,-0.0073260073260073,0.0
1781174229.0011888,-0.0073260073260073,0.0
1781174229.0113738,-0.0073260073260073,0.0
1781174229.0214753,-0.0073260073260073,0.0
1781174229.031631,-0.0073260073260073,0.0
1781174229.041793,-0.0073260073260073,0.0
1781174229.0519016,-0.0073260073260073,0.0
1781174229.0620232,-0.0073260073260073,0.0
1781174229.0722573,-0.0073260073260073,0.0
1781174229.082438,-0.0073260073260073,0.0
1781174229.0926018,-0.0073260073260073,0.0
1781174229.1027675,-0.0073260073260073,0.0
1781174229.1129372,-0.0073260073260073,0.0
1781174229.123092,-0.0073260073260073,0.0
1781174229.1332915,-0.0073260073260073,0.0
1781174229.1434774,-0.0073260073260073,0.0
1781174229.1536539,-0.0073260073260073,0.0
1781174229.1638224,-0.0073260073260073,0.0
1781174229.1740031,-0.0073260073260073,0.0
1781174229.1841152,-0.0073260073260073,0.0
1781174229.19448,-0.0073260073260073,0.0
1781174229.2046006,-0.0073260073260073,0.0
1781174229.2147226,-0.0073260073260073,0.0
1781174229.2249568,-0.0073260073260073,0.0
1781174229.2351575,-0.0073260073260073,0.0
1781174229.2453623,-0.0073260073260073,0.0
1781174229.2555795,-0.0073260073260073,0.0
1781174229.2656934,-0.0073260073260073,0.0
1781174229.2757933,-0.0073260073260073,0.0
1781174229.2859018,-0.0073260073260073,0.0
1781174229.2960997,-0.0073260073260073,0.0
1781174229.3062491,-0.0073260073260073,0.0
1781174229.3163865,-0.0073260073260073,0.0
1781174229.326505,-0.0073260073260073,0.0
1781174229.3366075,-0.0073260073260073,0.0
1781174229.3467572,-0.0073260073260073,0.0
1781174229.3569112,-0.0073260073260073,0.0
1781174229.3671806,-0.0073260073260073,0.0
1781174229.3773427,-0.0073260073260073,0.0
1781174229.3876164,-0.0073260073260073,0.0
1781174229.397726,-0.0073260073260073,0.0
1781174229.4078636,-0.0073260073260073,0.0
1781174229.417978,-0.0073260073260073,0.0
1781174229.4280868,-0.0073260073260073,0.0
1781174229.4381933,-0.0073260073260073,0.0
1781174229.448307,-0.0073260073260073,0.0
1781174229.45842,-0.0073260073260073,0.0
1781174229.4685535,-0.0073260073260073,0.0
1781174229.4786458,-0.0073260073260073,0.0
1781174229.48884,-0.0073260073260073,0.0
1781174229.4989493,-0.0073260073260073,0.0
1781174229.509045,-0.0073260073260073,0.0
1781174229.5191398,-0.0073260073260073,0.0
1781174229.5292482,-0.0073260073260073,0.0
1781174229.53935,-0.0073260073260073,0.0
1781174229.5494406,-0.0073260073260073,0.0
1781174229.5597086,-0.0073260073260073,0.0
1781174229.5698433,-0.0073260073260073,0.0
1781174229.5799723,-0.0073260073260073,0.0
1781174229.5900939,-0.0073260073260073,0.0
1781174229.6001992,-0.0073260073260073,0.0
1781174229.6102905,-0.0073260073260073,0.0
1781174229.6204095,-0.0073260073260073,0.0
1781174229.6305132,-0.0073260073260073,0.0
1781174229.6406367,-0.0073260073260073,0.0
1781174229.6508758,-0.0073260073260073,0.0
1781174229.660973,-0.0073260073260073,0.0
1781174229.6710918,-0.0073260073260073,0.0
1781174229.6812327,-0.0073260073260073,0.0
1781174229.6913483,-0.0073260073260073,0.0
1781174229.701463,-0.0073260073260073,0.0
1781174229.7117906,-0.0073260073260073,0.0
1781174229.7219474,-0.0073260073260073,0.0
1781174229.7321236,-0.0073260073260073,0.0
1781174229.7429683,-0.0073260073260073,0.0
1781174229.7530913,-0.0073260073260073,0.0
1781174229.7632067,-0.0073260073260073,0.0
1781174229.7733219,-0.0073260073260073,0.0
1781174229.7835217,-0.0073260073260073,0.0
1781174229.7936287,-0.0073260073260073,0.0
1781174229.8037438,-0.0073260073260073,0.0
1781174229.8138585,-0.0073260073260073,0.0
1781174229.8239942,-0.0073260073260073,0.0
1781174229.8341105,-0.0073260073260073,0.0
1781174229.8442485,-0.0073260073260073,0.0
1781174229.8543932,-0.0073260073260073,0.0
1781174229.8646164,-0.0073260073260073,0.0
1781174229.8747532,-0.0073260073260073,0.0
1781174229.8848634,-0.0073260073260073,0.0
1781174229.8950431,-0.0073260073260073,0.0
1781174229.9051476,-0.0073260073260073,0.0
1781174229.9152932,-0.0073260073260073,0.0
1781174229.9254162,-0.0073260073260073,0.0
1781174229.9357357,-0.0073260073260073,0.0
1781174229.9458501,-0.0073260073260073,0.0
1781174229.9560614,-0.0073260073260073,0.0
1781174229.9661703,-0.0073260073260073,0.0
1781174229.976261,-0.0073260073260073,0.0
1781174229.9863591,-0.0073260073260073,0.0
1781174229.9964635,-0.0073260073260073,0.0
1781174230.0066838,-0.0073260073260073,0.0
1781174230.0167873,-0.0073260073260073,0.0
1781174230.0270324,-0.0073260073260073,0.0
1781174230.0371702,-0.0073260073260073,0.0
1781174230.0472627,-0.0073260073260073,0.0
1781174230.0573983,-0.0073260073260073,0.0
1781174230.067519,-0.0073260073260073,0.0
1781174230.0776587,-0.0073260073260073,0.0
1781174230.087769,-0.0073260073260073,0.0
1781174230.097877,-0.0073260073260073,0.0
1781174230.1079872,-0.0073260073260073,0.0
1781174230.1180954,-0.0073260073260073,0.0
1781174230.1282406,-0.0073260073260073,0.0
1781174230.1384115,-0.0073260073260073,0.0
1781174230.1485205,-0.0073260073260073,0.0
1781174230.1586566,-0.0073260073260073,0.0
1781174230.1687658,-0.0073260073260073,0.0
1781174230.1789014,-0.0073260073260073,0.0
1781174230.1890123,-0.0073260073260073,0.0
1781174230.1991196,-0.0073260073260073,0.0
1781174230.2092304,-0.0073260073260073,0.0
1781174230.2193553,-0.0073260073260073,0.0
1781174230.2294743,-0.0073260073260073,0.0
1781174230.239687,-0.0073260073260073,0.0
1781174230.2498143,-0.0073260073260073,0.0
1781174230.259961,-0.0073260073260073,0.0
1781174230.2701137,-0.0073260073260073,0.0
1781174230.2802382,-0.0073260073260073,0.0
1781174230.2903862,-0.0073260073260073,0.0
1781174230.3005087,-0.0073260073260073,0.0
1781174230.3106163,-0.0073260073260073,0.0
1781174230.3207242,-0.0073260073260073,0.0
1781174230.3309886,-0.0073260073260073,0.0
1781174230.3413727,-0.0073260073260073,0.0
1781174230.3514736,-0.0073260073260073,0.0
1781174230.361576,-0.0073260073260073,0.0
1781174230.3716757,-0.0073260073260073,0.0
1781174230.3817754,-0.0073260073260073,0.0
1781174230.3918784,-0.0073260073260073,0.0
1781174230.4020746,-0.0073260073260073,0.0
1781174230.4123435,-0.0073260073260073,0.0
1781174230.4224665,-0.0073260073260073,0.0
1781174230.4325707,-0.0073260073260073,0.0
1781174230.4426744,-0.0073260073260073,0.0
1781174230.4527767,-0.0073260073260073,0.0
1781174230.4628778,-0.0073260073260073,0.0
1781174230.4730945,-0.0073260073260073,0.0
1781174230.483352,-0.0073260073260073,0.0
1781174230.4934733,-0.0073260073260073,0.0
1781174230.5036201,-0.0073260073260073,0.0
1781174230.513719,-0.0073260073260073,0.0
1781174230.523832,-0.0073260073260073,0.0
1781174230.5339377,-0.0073260073260073,0.0
1781174230.544075,-0.0073260073260073,0.0
1781174230.5541904,-0.0073260073260073,0.0
1781174230.5642853,-0.0073260073260073,0.0
1781174230.5744143,-0.0073260073260073,0.0
1781174230.5845444,-0.0073260073260073,0.0
1781174230.5948284,-0.0073260073260073,0.0
1781174230.6049407,-0.0073260073260073,0.0
1781174230.6151083,-0.0073260073260073,0.0
1781174230.6252432,-0.0073260073260073,0.0
1781174230.635374,-0.0073260073260073,0.0
1781174230.645514,-0.0073260073260073,0.0
1781174230.655631,-0.0073260073260073,0.0
1781174230.6657357,-0.0073260073260073,0.0
1781174230.6758382,-0.0073260073260073,0.0
1781174230.6860578,-0.0073260073260073,0.0
1781174230.696301,-0.0073260073260073,0.0
1781174230.706576,-0.0073260073260073,0.0
1781174230.7166882,-0.0073260073260073,0.0
1781174230.7268732,-0.0073260073260073,0.0
1781174230.7370832,-0.0073260073260073,0.0
1781174230.7472048,-0.0073260073260073,0.0
1781174230.757447,-0.0073260073260073,0.0
1781174230.767675,-0.0073260073260073,0.0
1781174230.7778635,-0.0073260073260073,0.0
1781174230.788001,-0.0073260073260073,0.0
1781174230.7982593,-0.0073260073260073,0.0
1781174230.8083825,-0.0073260073260073,0.0
1781174230.8184865,-0.0073260073260073,0.0
1781174230.828589,-0.0073260073260073,0.0
1781174230.8387973,-0.0073260073260073,0.0
1781174230.8490279,-0.0073260073260073,0.0
1781174230.8592644,-0.0073260073260073,0.0
1781174230.8695161,-0.0073260073260073,0.0
1781174230.8798788,-0.0073260073260073,0.0
1781174230.889986,-0.0073260073260073,0.0
1781174230.9001217,-0.0073260073260073,0.0
1781174230.9103847,-0.0073260073260073,0.0
1781174230.920492,-0.0073260073260073,0.0
1781174230.9322639,-0.0073260073260073,0.0
1781174230.9423988,-0.0073260073260073,0.0
1781174230.952509,-0.0073260073260073,0.0
1781174230.9626076,-0.0073260073260073,0.0
1781174230.9727077,-0.0073260073260073,0.0
1781174230.982816,-0.0073260073260073,0.0
1781174230.992923,-0.0073260073260073,0.0
1781174231.0030313,-0.0073260073260073,0.0
1781174231.0131922,-0.0073260073260073,0.0
1781174231.0234084,-0.0073260073260073,0.0
1781174231.0335705,-0.0073260073260073,0.0
1781174231.0437186,-0.0073260073260073,0.0
1781174231.0538568,-0.0073260073260073,0.0
1781174231.0640218,-0.0073260073260073,0.0
1781174231.0742052,-0.0073260073260073,0.0
1781174231.0844285,-0.0073260073260073,0.0
1781174231.0946066,-0.0073260073260073,0.0
1781174231.1048214,-0.0073260073260073,0.0
1781174231.1149616,-0.0073260073260073,0.0
1781174231.1251874,-0.0073260073260073,0.0
1781174231.1352906,-0.0073260073260073,0.0
1781174231.1454577,-0.0073260073260073,0.0
1781174231.1556163,-0.0073260073260073,0.0
1781174231.1661286,-0.0073260073260073,0.0
1781174231.176251,-0.0073260073260073,0.0
1781174231.1864426,-0.0073260073260073,0.0
1781174231.1965954,-0.0073260073260073,0.0
1781174231.2070143,-0.0073260073260073,0.0
1781174231.2171745,-0.0073260073260073,0.0
1781174231.2274098,-0.0073260073260073,0.0
1781174231.2377942,-0.0073260073260073,0.0
1781174231.2479694,-0.0073260073260073,0.0
1781174231.2582293,-0.0073260073260073,0.0
1781174231.2684705,-0.0073260073260073,0.0
1781174231.2787042,-0.0073260073260073,0.0
1781174231.2891026,-0.0073260073260073,0.0
1781174231.2992918,-0.0073260073260073,0.0
1781174231.3094733,-0.0073260073260073,0.0
1781174231.319679,-0.0073260073260073,0.0
1781174231.3298347,-0.0073260073260073,0.0
1781174231.3399975,-0.0073260073260073,0.0
1781174231.3501725,-0.0073260073260073,0.0
1781174231.360335,-0.0073260073260073,0.0
1781174231.3704996,-0.0073260073260073,0.0
1781174231.3805993,-0.0073260073260073,0.0
1781174231.3907418,-0.0073260073260073,0.0
1781174231.400853,-0.0073260073260073,0.0
1781174231.4110444,-0.0073260073260073,0.0
1781174231.4211476,-0.0073260073260073,0.0
1781174231.431292,-0.0073260073260073,0.0
1781174231.4414003,-0.0073260073260073,0.0
1781174231.4515204,-0.0073260073260073,0.0
1781174231.4616554,-0.0073260073260073,0.0
1781174231.4717865,-0.0073260073260073,0.0
1781174231.4820192,-0.0073260073260073,0.0
1781174231.4921336,-0.0073260073260073,0.0
1781174231.5022707,-0.0073260073260073,0.0
1781174231.5124214,-0.0073260073260073,0.0
1781174231.5225754,-0.0073260073260073,0.0
1781174231.5327394,-0.0073260073260073,0.0
1781174231.542903,-0.0073260073260073,0.0
1781174231.5530891,-0.0073260073260073,0.0
1781174231.5632458,-0.0073260073260073,0.0
1781174231.5734303,-0.0073260073260073,0.0
1781174231.5836158,-0.0073260073260073,0.0
1781174231.5938077,-0.0073260073260073,0.0
1781174231.6039715,-0.0073260073260073,0.0
1781174231.6141386,-0.0073260073260073,0.0
1781174231.6243086,-0.0073260073260073,0.0
1781174231.6344862,-0.0073260073260073,0.0
1781174231.6446874,-0.0073260073260073,0.0
1781174231.6548681,-0.0073260073260073,0.0
1781174231.6650293,-0.0073260073260073,0.0
1781174231.675191,-0.0073260073260073,0.0
1781174231.6853764,-0.0073260073260073,0.0
1781174231.6955535,-0.0073260073260073,0.0
1781174231.7057226,-0.0073260073260073,0.0
1781174231.7158916,-0.0073260073260073,0.0
1781174231.7260442,-0.0073260073260073,0.0
1781174231.736189,-0.0073260073260073,0.0
1781174231.74634,-0.0073260073260073,0.0
1781174231.7564924,-0.0073260073260073,0.0
1781174231.766645,-0.0073260073260073,0.0
1781174231.7767844,-0.0073260073260073,0.0
1781174231.7869296,-0.0073260073260073,0.0
1781174231.797072,-0.0073260073260073,0.0
1781174231.8072379,-0.0073260073260073,0.0
1781174231.8173985,-0.0073260073260073,0.0
1781174231.8275623,-0.0073260073260073,0.0
1781174231.8377202,-0.0073260073260073,0.0
1781174231.8478692,-0.0073260073260073,0.0
1781174231.8580325,-0.0073260073260073,0.0
1781174231.8681865,-0.0073260073260073,0.0
1781174231.8783777,-0.0073260073260073,0.0
1781174231.8885388,-0.0073260073260073,0.0
1781174231.898695,-0.0073260073260073,0.0
1781174231.9088533,-0.0073260073260073,0.0
1781174231.9190166,-0.0073260073260073,0.0
1781174231.929191,-0.0073260073260073,0.0
1781174231.9393442,-0.0073260073260073,0.0
1781174231.949536,-0.0073260073260073,0.0
1781174231.9596865,-0.0073260073260073,0.0
1781174231.9698358,-0.0073260073260073,0.0
1781174231.98001,-0.0073260073260073,0.0
1781174231.9901688,-0.0073260073260073,0.0
1781174232.0003185,-0.0073260073260073,0.0
1781174232.0104861,-0.0073260073260073,0.0
1781174232.0206432,-0.0073260073260073,0.0
1781174232.0308638,-0.0073260073260073,0.0
1781174232.0410488,-0.0073260073260073,0.0
1781174232.0512514,-0.0073260073260073,0.0
1781174232.061412,-0.0073260073260073,0.0
1781174232.0715806,-0.0073260073260073,0.0
1781174232.0817409,-0.0073260073260073,0.0
1781174232.0919456,-0.0073260073260073,0.0
1781174232.1020539,-0.0073260073260073,0.0
1781174232.1122265,-0.0073260073260073,0.0
1781174232.1223896,-0.0073260073260073,0.0
1781174232.132573,-0.0073260073260073,0.0
1781174232.142739,-0.0073260073260073,0.0
1781174232.152854,-0.0073260073260073,0.0
1781174232.1630194,-0.0073260073260073,0.0
1781174232.173175,-0.0073260073260073,0.0
1781174232.1833951,-0.0073260073260073,0.0
1781174232.1935341,-0.0073260073260073,0.0
1781174232.2036588,-0.0073260073260073,0.0
1781174232.213765,-0.0073260073260073,0.0
1781174232.2238774,-0.0073260073260073,0.0
1781174232.233975,-0.0073260073260073,0.0
1781174232.2440856,-0.0073260073260073,0.0
1781174232.2542062,-0.0073260073260073,0.0
1781174232.2643223,-0.0073260073260073,0.0
1781174232.2744741,-0.0073260073260073,0.0
1781174232.2846134,-0.0073260073260073,0.0
1781174232.2947304,-0.0073260073260073,0.0
1781174232.3048546,-0.0073260073260073,0.0
1781174232.3149793,-0.0073260073260073,0.0
1781174232.3251066,-0.0073260073260073,0.0
1781174232.3352394,-0.0073260073260073,0.0
1781174232.3453817,-0.0073260073260073,0.0
1781174232.3555272,-0.0073260073260073,0.0
1781174232.3656716,-0.0073260073260073,0.0
1781174232.3757694,-0.0073260073260073,0.0
1781174232.3859098,-0.0073260073260073,0.0
1781174232.3960383,-0.0073260073260073,0.0
1781174232.4061525,-0.0073260073260073,0.0
1781174232.416385,-0.0073260073260073,0.0
1781174232.426581,-0.0073260073260073,0.0
1781174232.4366915,-0.0073260073260073,0.0
1781174232.4467967,-0.0073260073260073,0.0
1781174232.4569106,-0.0073260073260073,0.0
1781174232.4670365,-0.0073260073260073,0.0
1781174232.4771883,-0.0073260073260073,0.0
1781174232.4872732,-0.0073260073260073,0.0
1781174232.4973805,-0.0073260073260073,0.0
1781174232.5074933,-0.0073260073260073,0.0
1781174232.5175946,-0.0073260073260073,0.0
1781174232.5277004,-0.0073260073260073,0.0
1781174232.5378213,-0.0073260073260073,0.0
1781174232.547938,-0.0073260073260073,0.0
1781174232.5580587,-0.0073260073260073,0.0
1781174232.568192,-0.0073260073260073,0.0
1781174232.5783143,-0.0073260073260073,0.0
1781174232.5884283,-0.0073260073260073,0.0
1781174232.5985425,-0.0073260073260073,0.0
1781174232.6086547,-0.0073260073260073,0.0
1781174232.6187606,-0.0073260073260073,0.0
1781174232.6288893,-0.0073260073260073,0.0
1781174232.6390169,-0.0073260073260073,0.0
1781174232.6491442,-0.0073260073260073,0.0
1781174232.6592596,-0.0073260073260073,0.0
1781174232.669393,-0.0073260073260073,0.0
1781174232.679512,-0.0073260073260073,0.0
1781174232.68963,-0.0073260073260073,0.0
1781174232.699757,-0.0073260073260073,0.0
1781174232.7098765,-0.0073260073260073,0.0
1781174232.7199984,-0.0073260073260073,0.0
1781174232.7301145,-0.0073260073260073,0.0
1781174232.7402117,-0.0073260073260073,0.0
1781174232.7503295,-0.0073260073260073,0.0
1781174232.7604983,-0.0073260073260073,0.0
1781174232.7706048,-0.0073260073260073,0.0
1781174232.7807515,-0.0073260073260073,0.0
1781174232.7908657,-0.0073260073260073,0.0
1781174232.8009698,-0.0073260073260073,0.0
1781174232.8110814,-0.0073260073260073,0.0
1781174232.821243,-0.0073260073260073,0.0
1781174232.8316386,-0.0073260073260073,0.0
1781174232.8417933,-0.0073260073260073,0.0
1781174232.8519225,-0.0073260073260073,0.0
1781174232.8620439,-0.0073260073260073,0.0
1781174232.8721433,-0.0073260073260073,0.0
1781174232.8822694,-0.0073260073260073,0.0
1781174232.892401,-0.0073260073260073,0.0
1781174232.9025526,-0.0073260073260073,0.0
1781174232.9126942,-0.0073260073260073,0.0
1781174232.9228065,-0.0073260073260073,0.0
1781174232.9329216,-0.0073260073260073,0.0
1781174232.943025,-0.0073260073260073,0.0
1781174232.9531398,-0.0073260073260073,0.0
1781174232.963265,-0.0073260073260073,0.0
1781174232.9733717,-0.0073260073260073,0.0
1781174232.9835205,-0.0073260073260073,0.0
1781174232.9936519,-0.0073260073260073,0.0
1781174233.0037746,-0.0073260073260073,0.0
1781174233.0138986,-0.0073260073260073,0.0
1781174233.0240066,-0.0073260073260073,0.0
1781174233.0341196,-0.0073260073260073,0.0
1781174233.0442338,-0.0073260073260073,0.0
1781174233.0543602,-0.0073260073260073,0.0
1781174233.064501,-0.0073260073260073,0.0
1781174233.0746257,-0.0073260073260073,0.0
1781174233.0847616,-0.0073260073260073,0.0
1781174233.0948956,-0.0073260073260073,0.0
1781174233.1050448,-0.0073260073260073,0.0
1781174233.115164,-0.0073260073260073,0.0
1781174233.1252847,-0.0073260073260073,0.0
1781174233.1354125,-0.0073260073260073,0.0
1781174233.1455429,-0.0073260073260073,0.0
1781174233.1556492,-0.0073260073260073,0.0
1781174233.1657748,-0.0073260073260073,0.0
1781174233.1758962,-0.0073260073260073,0.0
1781174233.1860344,-0.0073260073260073,0.0
1781174233.1961737,-0.0073260073260073,0.0
1781174233.2062867,-0.0073260073260073,0.0
1781174233.2164347,-0.0073260073260073,0.0
1781174233.22655,-0.0073260073260073,0.0
1781174233.2366848,-0.0073260073260073,0.0
1781174233.2467933,-0.0073260073260073,0.0
1781174233.2569017,-0.0073260073260073,0.0
